_id,user_name,user_be_agreed,user_be_thanked,user_followees,user_followers,user_education_school,user_education_subject,user_employment,user_employment_extra,user_location,user_gender,user_info,user_intro
ObjectId(57d161145b5ef020c8378301),邹巧,0,0,1,7,,,,,上海,female,,
ObjectId(57d161185b5ef020c8378302),miki lin,3516,783,16,10062,,,,,上海,female,,"

智商堪忧..我居然把名字改成米其林了！

"
ObjectId(57d1611b5b5ef020c8378303),越水,12846,3663,454,4659,,,,写手，时尚编辑，品牌咨询,美国纽约,female,,
ObjectId(57d1611d5b5ef020c8378304),高瑞,10463,4826,16,2368,,,,,,female,,"

人格小分裂，神经略大条，不会撒娇，假装坚强

"
ObjectId(57d161215b5ef020c8378305),张鹏,4741,1113,164,123153,,,,,,female,,
ObjectId(57d161235b5ef020c8378306),sherry,102,32,155,193,,,,,北京,female,,
ObjectId(57d1612c5b5ef020c8378307),稻草,370,129,230,231696,北京航空航天大学,,虾米音乐网,无线产品负责人,杭州,male,,"

"
ObjectId(57d1612e5b5ef020c8378308),江洋,1452,309,208,1653,,,,,北京,male,,"

大龄 互联网产品经理｜火辣健身 联合创始人｜移动饭醉团 早期成员

"
ObjectId(57d161305b5ef020c8378309),白不言,16540,4306,250,8064,SUFE,肄业,古玩,捧哏,山东,male,,"

✖ 文氓"
ObjectId(57d161345b5ef020c837830a),小五,80,16,16,18,,,,,,female,,
ObjectId(57d161385b5ef020c837830b),葱老猫,1102,293,438,205,,,,,,male,,"

手鼓/吉他/烘焙/厨艺/摄影

"
ObjectId(57d1613b5b5ef020c837830c),Kiki,12872,2491,32,3923,,,市口腔医院,口腔正畸医生,艾泽拉斯，艾萨拉,female,,"

尊重不同立场，尊重不同言论，不喜争论，不喜吵架。"
ObjectId(57d1613d5b5ef020c837830d),叁月杉树,417,38,14,9,,,,,,male,,"

活在梦里的胖子

"
ObjectId(57d1613f5b5ef020c837830e),没事嗑一颗,13179,1172,60,106,,,,,,male,,"

差评退货……

"
ObjectId(57d161415b5ef020c837830f),深海oz,5171,728,1,628,,,,,深海,male,,"

我不想知道你想什么也不需要理解你的想法你也别妄想改变我。

"
ObjectId(57d161435b5ef020c8378310),骑红尘,14,3,51,8,,,,,上海,female,,"

三山三景，五盏人家。骷髅牵马，书生在驾。

"
ObjectId(57d161465b5ef020c8378311),www,1016,268,15,1172,,,,,,male,,"

大号因“不宜公开讨论的政治内容”被封。"
ObjectId(57d161485b5ef020c8378312),野风,14541,3487,21,5256,,,,,,male,,"

双擎白眼看天下，偶遇知音一放歌。"
ObjectId(57d1614c5b5ef020c8378313),man lily,356,188,1727,142,,,,,,female,,"

想满世界转悠的仓鼠球

"
ObjectId(57d161505b5ef020c8378314),凤凰院,16245,2735,33,1487,,,,,上海,male,,"

行走世间，全是妖怪

"
ObjectId(57d161525b5ef020c8378315),王远成,183513,48553,10,41137,,,,互联网运营,上海,male,,"

2016图书："
ObjectId(57d161575b5ef020c8378316),阿混,15663,3733,1972,12652,瑞昌拘留所,社会改造,西湖区,吴彦祖,内推小王子创始人,male,,"

互联网内推哪家强，微信关注内推小王子（微信"
ObjectId(57d1615a5b5ef020c8378317),徐腾飞,47177,10654,96,35331,西南交通大学,桥梁工程博士,西南交通大学,副教授,成都,male,,"

研究领域：1、混凝土桥梁结构的随机行为及可靠度；2、混凝土结构的非线性行为。"
ObjectId(57d1615c5b5ef020c8378318),Ancon Dahlia,968,355,62,346,,,食品饮料,,,male,,"

啊~飞机

"
ObjectId(57d1615e5b5ef020c8378319),星屑,178,103,53,37,华南理工大学,食品质量与安全,,,野生老广，仍在广州,female,,"

兼听则明 学并研究

"
ObjectId(57d161625b5ef020c837831a),sen sum,28,4,16,11,,,,,,male,,
ObjectId(57d161645b5ef020c837831b),段昊,44033,9852,288,10723,北京大学,病原生物学,国际麻将联盟（MIL）,秘书,北京,male,,"

★ 麻将一对一授课 "
ObjectId(57d161695b5ef020c837831c),波布兰,10147,2296,145,1174,University of Tokyo,HPC/CG/CV,,,东京,male,,
ObjectId(57d1616d5b5ef020c837831d),Yan Zou,2085,494,132,2239,北京大学,代数拓扑,,,University of Rochester,male,,"

退出知乎，不再接受值乎以外的答题邀请。

"
ObjectId(57d161715b5ef020c837831e),胡跃峰,315,8,22,459,,,,,北京,male,,
ObjectId(57d161765b5ef020c837831f),萌娘仁波切,74725,14758,569,26210,少林寺艺术学院,美发,峨嵋派驻少林寺办事处美发中心,发型设计师,,female,,"

我更喜欢一个人溜达，一个人发呆，一个人玩。我最近一定是老了。 本人授权“维权骑士”网站（"
ObjectId(57d161785b5ef020c8378320),陈意橙,76,21,23,5500,,,,,,female,,"

✿不再见。

"
ObjectId(57d1617a5b5ef020c8378321),周三千,61096,9152,378,22495,,,,,成都,female,,"

伸手摘星，未必如愿，却不会脏了你的手。

"
ObjectId(57d1617d5b5ef020c8378322),左小贤,23100,4887,231,6428,,,纳帕谷某一个小酒庄,,旧金山 (San Francisco),female,,"

要红了吗？可我还木有准备好 

"
ObjectId(57d161805b5ef020c8378323),yolanda Qi,1,0,3,2,,,,,,female,,
ObjectId(57d161825b5ef020c8378324),左乱乱,0,0,4,1,,,,,,female,,
ObjectId(57d161895b5ef020c8378325),王宇,765,343,64,1560,,,《智族GQ》杂志,美术总监,北京,male,,
ObjectId(57d1618e5b5ef020c8378326),小盒,4228,845,568,301,,,,,,male,,"

不上知乎，不知道自己不知道有哪些东西是不知道的。

"
ObjectId(57d161925b5ef020c8378327),灵剑,13572,2773,33,3094,清华大学,电子工程系,,,,male,,"

"
ObjectId(57d161945b5ef020c8378328),Kyon N,39338,6054,149,4204,清华大学,计算机科学与技术,五道口工人养猪场,猪学家,北京,male,,"

N是Nagato // 头像作者是微博上的 _好多虫 // 博物学初段学徒 // 飞面神教猪肉丸派 // 批量屏蔽插件使用者 // 友善度曲线为log(你的水平) // 喜欢推荐自己的精彩评论 // 定期删除低赞回答 // 知乎药丸

"
ObjectId(57d161975b5ef020c8378329),贺久恒,362,73,33,69,清华大学,新闻与传播,,,北京,male,,"

以无益之事，遣有涯之生。

"
ObjectId(57d161985b5ef020c837832a),徐峥,17143,3159,0,23422,,,,,,male,,
ObjectId(57d1619b5b5ef020c837832b),太坦白的苏,4746,1319,57,8729,,,,,,female,,"

好久没有随便写点东西了。                                         微博：大王派我来巡山Sue                                            微信公众号：深夜食堂（stneverland）

"
ObjectId(57d1619f5b5ef020c837832c),逍遥就是帅,34,3,55,5,广东海洋大学,通信工程,,,,male,,
ObjectId(57d161a15b5ef020c837832d),林糊涂,2,1,18,2,,,,,,male,,
ObjectId(57d161a55b5ef020c837832e),克里斯,23212,7180,42,10072,,,不看书不能活症患者,目前正在学西班牙语,上海,female,,"

生活不止眼前，生活有诗和远方。终极旅行目的地是南美+南极。目前考虑转型经营店铺，有小本生意经验的欢迎一起讨论。

"
ObjectId(57d161aa5b5ef020c837832f),黄辛,71144,15244,306,33805,伊利诺伊大学厄本那香槟分校 (UIUC),心理学 经济学,墨社,,上海,male,,"

-公众号：趁我们还活着"
ObjectId(57d161ae5b5ef020c8378330),Olivia,0,0,16,4,,,,,,female,,"

愿大家都在爱中 比爱更长久

"
ObjectId(57d161b05b5ef020c8378331),莫依蓉,24940,10973,25,13229,,,,,,female,,"

四海之内皆兄弟！ （对了 你可以来“收作业”微信公众号撩我啊）

"
ObjectId(57d161b55b5ef020c8378332),kaidi Guo,23131,8137,554,8274,慕尼黑工业大学,地图学与地理信息系统,,,慕尼黑（München）,female,,"

本人较懒，私信问题回复较少，若诚心发问，可以在分答搜索“LSD.Monkey”对我进行提问 :)

"
ObjectId(57d161b75b5ef020c8378333),王东岳,3817,808,85,2074,清华大学,计算机科学与技术,,,北京,male,,
ObjectId(57d161bb5b5ef020c8378334),铭姐,32,7,100,119,PKU,CS,谷歌 (Google),,北京,female,,"

我用Pizza和你换(⊙v⊙)

"
ObjectId(57d161bd5b5ef020c8378335),李煜东,267,36,11,314,北京大学,计算机科学与技术,谷歌 (Google),Software Engineering Intern,北京大学,male,,
ObjectId(57d161bf5b5ef020c8378336),ITX351,2717,1069,165,1354,,,知乎公共领域编辑计划,志愿者,,male,,"

请保护公司财产。"
ObjectId(57d161c45b5ef020c8378337),Bingxiang Chu,22,8,26,18,哈尔滨工程大学,计算机科学与术专业,哈尔滨工程大学,学生,哈尔滨工程大学,male,,"

大学生一枚，Linux党

"
ObjectId(57d161c85b5ef020c8378338),韩松,1726,212,30,218,哈尔滨工业大学,焊接技术与工程,哈尔滨工业大学,HERE这儿概念书屋新媒体部长,哈尔滨工业大学,male,,"

世界属于三体/dota2/7355608/田园海味/yosoro/中国足球最坚定的支持者/coyg/邓飞/挺转反传统医学/唯有美食与爱不可辜负/真相永远只有一个/Keelah se'lai/cortexiphan/μ'sic forever！

"
ObjectId(57d161c95b5ef020c8378339),李坏,542,109,3,332,,,,,,male,,"

坏头坏脑的坏蛋

"
ObjectId(57d161cc5b5ef020c837833a),宋雨晛,1908,454,144,72,哈尔滨工业大学,工业设计,,,,male,,"

饰品交易吧家驹

"
ObjectId(57d161ce5b5ef020c837833b),瓶盖儿,150,19,3,288,哈尔滨工业大学,软件工程,去哪儿（Qunar）,产品运营,,female,,"

明明可以靠脸吃饭，偏要靠才华

"
ObjectId(57d161d15b5ef020c837833c),涂鸦,7182,1599,84,2118,哈尔滨佛学院,禅与摩托车维修艺术,O2O,搬砖工,上海,male,,"

不止感性，不止理性，连续创业者，从未要改变世界，只想随性的生活。联系请发邮件life@gengbiao.me.

"
ObjectId(57d161d85b5ef020c837833d),克努尔普,3681,1058,112,1346,埃克塞特大学 (University of Exeter),,,,伦敦市（City of London）,male,,
ObjectId(57d161e15b5ef020c837833e),王璟,16192,5491,19,10767,,,,,成都,male,,"

标的要求：盈利的最好，不盈利的，技术强的也可以考虑。因为我是接到客户委托才开始寻找标的，所以项目好，但不是我们客户需要的，也不一定投资。工业领域，技术含量高的都可以作为我们的储备项目。所谓的新商业模式类的项目不要找我。

"
ObjectId(57d161e45b5ef020c837833f),戴斌,2352,867,263,7691,南京大学,物理,上海六禾投资,,上海,male,,"

本人是一级狗和二级狗。"
ObjectId(57d161e65b5ef020c8378340),石同学Anthony,144,65,347,199,,,腾讯,,北京,male,,"

需要减肥

"
ObjectId(57d161e85b5ef020c8378341),PM Wang,13,4,6,24,,,,,北京,male,,"

流媒体 互联网 PM 

"
ObjectId(57d161eb5b5ef020c8378342),刘花花,159,22,94,775,,,,,,female,,
ObjectId(57d161ed5b5ef020c8378343),有饭吃,500,171,114,241,香港中文大学 (Chinese University of Hong Kong),文化研究,自媒体,话唠,深圳市,female,,"

四体不勤，五谷不分，活泼可爱，卖萌为生

"
ObjectId(57d161f05b5ef020c8378344),Veni Tang,50,25,55,73,,,@Vibin.it,,上海,male,,"

VR可能是，除文字，声音，图片之外的第四中信息载体。"
ObjectId(57d161f15b5ef020c8378345),Maxwell Yin,0,0,6,1,,,,,深圳,male,,
ObjectId(57d161f35b5ef020c8378346),周鸿祎,0,0,3,90629,,,,,,male,,
ObjectId(57d161f75b5ef020c8378347),neil shen,0,0,3,16650,,,,,,male,,
ObjectId(57d161f95b5ef020c8378348),连长王江,1496,432,274,12493,,,,,,male,,
ObjectId(57d161fe5b5ef020c8378349),锐川,0,0,20,3,,,,,,male,,
ObjectId(57d162005b5ef020c837834a),picobird,576,187,152,778,中国矿业大学,通信工程,,,深圳,male,,
ObjectId(57d162025b5ef020c837834b),兰格利明日香,1466,396,207,1403,NERV,EVA驾驶系,创业公司,产品,上海,female,,"

究竟几人真得鹿，不知终日梦为鱼

"
ObjectId(57d162055b5ef020c837834c),王稷豪,5718,340,42,5203,,,,,广州市,male,,"

以此献给孤独长夜。

"
ObjectId(57d162075b5ef020c837834d),herock,4704,1552,312,22781,,,,,北京,male,,"

"
ObjectId(57d1620d5b5ef020c837834e),Leon Huo,19735,3272,3,7795,The University of Iowa,历史,,,西安,male,,"

在美留学生，爱车爱枪爱摄影"
ObjectId(57d162125b5ef020c837834f),鸯浅浅,3615,610,82,995,西安邮电大学,财务管理,,,,female,,"

诗酒趁年华

"
ObjectId(57d162145b5ef020c8378350),李乔智,434,124,629,310,天津大学,建筑学,,,天津,male,,"

醉后不知天在水      满船清梦压星河

"
ObjectId(57d162165b5ef020c8378351),姚瑰,714,213,97,235,,,,,伦敦,female,,
ObjectId(57d162185b5ef020c8378352),护法居士,5482,2105,2791,2196,如来法会,灭度众生,如来法身,正法护主,无住,male,,"

游历十方佛土

"
ObjectId(57d1621b5b5ef020c8378353),ZP DAI,0,0,55,4,,,,,,male,,"

非典型互联网从业者

"
ObjectId(57d1621f5b5ef020c8378354),唐僧同志,130752,32481,568,124308,,,,,,female,,"

职场、人力资源、营销、日本漫画以及逗比。

"
ObjectId(57d162225b5ef020c8378355),张星星,5879,1317,154,1463,Durham University,marketing,雀巢,,北京,female,,"

日光之下，并无新事。

"
ObjectId(57d162245b5ef020c8378356),姜思达,1934,492,13,10424,中国传媒大学,传播学媒体市场调查与分析,,,,male,,
ObjectId(57d162265b5ef020c8378357),吴如翔,13261,2624,279,20869,武汉大学,法学,行政机关,工作人员,海口市,male,,
ObjectId(57d1622b5b5ef020c8378358),胡杰,91713,18431,362,15614,武汉大学,法学院,律师事务所,,杭州,male,,"

历史、手机、法律三栖动物"
ObjectId(57d1622d5b5ef020c8378359),邱冉科,5140,882,184,323,吉林大学,管理学,某媒体,记者,,male,,
ObjectId(57d1622f5b5ef020c837835a),理财帮,0,0,5,6,,,新京报,记者,北京,male,,"

你和财富之间的距离只差一个，理财帮。在这里，帮主会提供股市动向、炒股故事，以及理财方案。有理财需要的也可以留言，会有专业的理财师为您设计方案。

"
ObjectId(57d162325b5ef020c837835b),股票,0,0,0,114,,,,,,male,,
ObjectId(57d162345b5ef020c837835c),股票,0,0,0,68,,,,,,male,,
ObjectId(57d162375b5ef020c837835d),股票,0,0,0,34,,,,,北京,female,,
ObjectId(57d162395b5ef020c837835e),兰斯股票研究室,23,14,2,153,,,,,上海,male,,"

10年A股投资经验，师从上海老顾、徐文明二位草根高手。吸取百家特点，总结出一套自己的操盘体系，著有《兰斯的炒股笔记》，共48篇，记录炒股技术、理念、实战经验，包含各种其他书上没有的技术，就连MACD、KDJ这种最平常的指标，作者也有逆常规的用法。

"
ObjectId(57d1623d5b5ef020c837835f),Mr.Zhang,11005,2649,117,1709,,,,,武汉,male,,"

遍尝冷暖，初心未忘。"
ObjectId(57d162425b5ef020c8378360),李好奇,810,109,189,469,,,,,成都,female,,"

爆照 / 废话，关注需谨慎(^_−)−☆

"
ObjectId(57d162465b5ef020c8378361),清腥的巧克力,33704,11788,94,20699,,,,,,female,,"

你我都如同蝼蚁一般渺小，不可能将世界上所有的事物都分辨个好坏高下，价值观是变化且多元的，就算你不认同的东西也是有它的意义和价值的，存在即合理，好好过自己的生活，少在知乎上撕，喜欢就点赞，不喜欢就点反对去举报，讨厌就屏蔽我， 这里有没有言论自由看我心情（不闲聊，有事直说，私信就好，不加任何联系方式）

"
ObjectId(57d162485b5ef020c8378362),李森达,20579,5123,98,5986,伦敦政治经济学院（LSE）,经济学,,,中国,male,,"

经济学教教徒，学崩党党魁，拖延俱乐部金卡会员，哈学研究所分析师，航海控

"
ObjectId(57d1624a5b5ef020c8378363),狐狸君raphael,2835,496,64,2523,香港中文大学,金融,壕友科技,创始人,北京,male,,"

创业者，过气网红，麦肯锡校友，畅销书《风口上的猪》作者，互联网金融砖家

"
ObjectId(57d1624c5b5ef020c8378364),刘越钊,0,0,1,1,,,,,,male,,
ObjectId(57d1624e5b5ef020c8378365),Yaqi Wu,0,0,2,1,,,,,,female,,
ObjectId(57d162515b5ef020c8378366),huiter,3962,1040,215,3052,北京航空航天大学,软件工程,SENSORO,产品总监,北京,male,,"

2011年入行，后一直混迹于创业公司。产品、技术、交互相关技能全面但不深入，负责过导购、海淘、SCRM、低功耗蓝牙、低功耗广域网等多类产品，非常熟悉微信开放平台。    ._. 

"
ObjectId(57d162535b5ef020c8378367),谢伟文,24541,7194,463,17119,,,,,福建人在潮汕,male,,"

唐茶坊："
ObjectId(57d162555b5ef020c8378368),badder,0,0,16,18,,,,,,female,,
ObjectId(57d162575b5ef020c8378369),张亚波,144,62,15,2642,,,,,,male,,"

东方花旗证券投行部TMT组

"
ObjectId(57d1625a5b5ef020c837836a),宋健君,47,46,405,6761,,,君映像,总经理,北京,male,,"

互联网影视的开拓者

"
ObjectId(57d1625b5b5ef020c837836b),vonnov,18,3,4,3,,,,,苏州,female,,
ObjectId(57d162605b5ef020c837836c),其元蓼,1626,227,15,704,复旦大学,信息安全,,,上海,male,,"

我怕自己会落入这样一个境地：有肮脏、粗鄙、单纯又激情的渴望会被环境所逼藏匿起来，生怕失掉自己的庄重与尊严。评价应该交给未来，我们只负责创造历史，我们得重新与这个世界产生关联。"
ObjectId(57d162655b5ef020c837836d),Elaaaaaric,1585,497,164,539,老和山职业搞基技术学院,金融数学,,,杭州,male,,"

不要问了！头像的另一个真的不是我的男朋友！"
ObjectId(57d162675b5ef020c837836e),袁小杰很忙,0,0,106,20,,,,,上海,male,,
ObjectId(57d1626a5b5ef020c837836f),叶洲,20966,4224,42,8752,卡内基梅隆大学 (Carnegie Mellon University),,谷歌 (Google),,美国,male,,"

欢迎关注我的专栏，或微信公众号：肥嘟嘟看电影(feidudumovie)。业余电影爱好者，豆瓣写了700多篇影评。业余旅行爱好者，走过36个国家。另一公众号：肥嘟嘟走世界(feidudutravel)。业余历史爱好者，维基百科翻个底朝天的水平。

"
ObjectId(57d1626c5b5ef020c8378370),siwen siwen,126,66,4,46,,,,,,female,,
ObjectId(57d1626f5b5ef020c8378371),陶艾迪,0,0,1,3,,,,,,male,,
ObjectId(57d162725b5ef020c8378372),庄耘,5,1,32,8,,,,,福州,male,,
ObjectId(57d162745b5ef020c8378373),王崧,1,0,41,7,,,,,,male,,"

懵懵懂懂到为生活所迫到突然发现新世界想为趣味而活一下顺带开发赚钱潜能的人

"
ObjectId(57d162795b5ef020c8378374),程浩,206076,47911,171,155907,,,知乎公共领域编辑计划,志愿者,石河子,male,,"

职业病人，业余书虫，爱好姑娘，特长吹牛

"
ObjectId(57d1627b5b5ef020c8378375),蔡哲,763,259,273,534,,,,,,female,,"

I'm me

"
ObjectId(57d162805b5ef020c8378376),室内设计师张洪昌,0,0,1,264,天津大学,工业设计,天津简筑建筑装饰工程有限公司,设计总监,,male,,"

做一个理想主义的钉子户！

"
